point_R_T,point_R_B,point_R_eta,point_C_K,R_T_lower95,R_B_ci90_low,R_B_ci90_high,R_eta_upper95,C_K_upper95,R_T_se,R_B_se,R_eta_se,C_K_se
1.3787526038475677,1.2904166632130316,0.9359305357697788,0.8842508806515206,1.3621710098089186,1.275656203309859,1.304055901592308,0.9422397126022307,0.8911573464889615,0.00967158426822322,0.008583191820316792,0.003935254121125457,0.004133993673463689
1.3716883834984133,1.2895080653253221,0.9400882014007476,0.8855481603841789,1.3529880519875825,1.27409408585746,1.3052042167936817,0.9463005395030408,0.8937512109231462,0.010870719350894686,0.009316576814969325,0.003862488224099438,0.004735770951365392
1.3861093066297328,1.3072808821248278,0.943129719908906,0.8833126268365041,1.3684093636149097,1.2922453629156252,1.322095909539604,0.9499977698002235,0.8903392733176553,0.010406596873689116,0.009156992736834046,0.004257765180505621,0.004034356233103132
1.3861853551938528,1.2961686690712477,0.9350615804839343,0.881136076423844,1.3709015453326054,1.2820236642274203,1.3102216009363263,0.9414661299048691,0.8873901313230718,0.00939223621345009,0.008524223240185777,0.003911889260514449,0.003840427327615719
1.3711826889801568,1.2916501751976668,0.9419971427427779,0.8797036162249164,1.3534835629060626,1.2769122455049933,1.3058396878349952,0.948709075483863,0.886853723414257,0.010437286250298033,0.008832716434398468,0.0040574448089299876,0.004152984337357612
1.3939961346956222,1.29876026338116,0.9316813949880449,0.878514077906821,1.3767411216289895,1.2840288204739492,1.3131500883134795,0.9380494671501292,0.8844832424900142,0.010458270082630942,0.008898176011489083,0.0038715338505827665,0.00359932522684495
1.3545525265120748,1.2820268020429262,0.9464577983875606,0.897986157737605,1.3372678968178648,1.268241405916001,1.296777043209072,0.9528813220116319,0.90696295601344,0.010412490093450936,0.008643926277992804,0.003791330443321368,0.005227478158873067
1.3759704553747814,1.2861938782688278,0.9347539936229949,0.8827918886170869,1.3591123205233755,1.2715239514911523,1.3011497288327467,0.9418602617455526,0.8895010395816367,0.01026065828588909,0.00901242741477964,0.00416786132114118,0.003949383451526899
1.3704677561703034,1.2821490108275513,0.9355557655806847,0.8796017072228317,1.353278520072454,1.268042665169662,1.2959402808870482,0.9419057763910292,0.8868705169123746,0.010523706157034164,0.00862328008872669,0.0039019360016561686,0.004339128002459972
1.361956674802854,1.2718490899545902,0.9338396099411114,0.8884116473735681,1.3433049748635433,1.2568893679066016,1.286322176938308,0.9403084304625973,0.8966147762707106,0.011320120288271064,0.008990093052017312,0.00393800438620161,0.0048529542561959686
1.3717420299995626,1.2883218428660823,0.9391866799229686,0.8816654113915223,1.3572047486573615,1.2749157068726418,1.3020548918648958,0.9454878261480504,0.8871924254793984,0.00881382721456239,0.008245077354890443,0.0036998757749601595,0.0033764339365381533
1.3632328757434118,1.2886391900303862,0.9452817731729457,0.8854428792556274,1.3462131281819443,1.2728802895383668,1.3040880494509883,0.9518868690547009,0.8926028847789238,0.010456585981833525,0.009439495077073087,0.003961902757080399,0.004270292542435303
1.362625770853619,1.2791904812785535,0.9387687424091523,0.8928635230665839,1.3463565248871479,1.2651606065550085,1.2927014195896391,0.9456694690011767,0.9013283061443395,0.009825782718872612,0.008395458481711086,0.003963033098103826,0.005006611770042184
1.3688569948430547,1.2832175671312671,0.9374372720931258,0.8838232448123857,1.352158359236413,1.2693864531319485,1.2976284280585146,0.9438820216659772,0.890569632905657,0.010095392511224894,0.008712221432445077,0.003888863528906337,0.004016403138372004
1.3656389281194403,1.2818505082605824,0.9386452611055551,0.8846074639160488,1.3504012051096792,1.2690443875377126,1.2952058122003465,0.9448231315657224,0.8904812477515387,0.009342488021924448,0.00798959093740401,0.003730353122511061,0.003565256309585539
1.3650181245074862,1.2836621200645384,0.9403993229230551,0.8856811653104015,1.3481960152485788,1.2690660515587426,1.2979068762664583,0.9467132329330998,0.8933376707454633,0.01054731642055844,0.00876049877992695,0.00391876904166561,0.00459930065737439
1.3845467352571825,1.2980264202977025,0.9375100076030235,0.88448328253483,1.3654538338559805,1.2824283676295158,1.3131862634187135,0.944752028706671,0.8925675608370637,0.011426526910739173,0.009455097563719973,0.004255210748716418,0.004799271932492169
1.373566477266152,1.278180867546347,0.9305562480604116,0.884905723962458,1.355033715521849,1.2640549483617922,1.2924595707497883,0.9366714826219219,0.8924410468997196,0.011085075619560623,0.008646094576935116,0.003662019728672596,0.004449151505139289
1.3674944857446287,1.283979148422254,0.9389282090765442,0.8852713641387138,1.3503419215867942,1.2698056296999698,1.297696301239178,0.9451471448119292,0.8931847577284893,0.010021640715586946,0.008376099163382021,0.0037461024814788835,0.004696221811690186
1.3753636385137533,1.293055875244582,0.9401556352339554,0.8849948625793721,1.3599001427173263,1.278788797532895,1.3074243457028352,0.9469070151859991,0.8911547757156734,0.009500468291284179,0.008703823947113557,0.0042227430245935825,0.0036345423529970155
1.3705374457750807,1.2861138430676216,0.9384010973449068,0.885779343193128,1.353583134737886,1.272016087719584,1.3001188111516313,0.9439783938732527,0.8933756507054633,0.009985626703807515,0.008343306575450488,0.0034615447460286703,0.00435183068931489
1.36864384327809,1.2847368336975067,0.9386933204042225,0.8891947812845473,1.350806829655472,1.2707494564139212,1.297812177066331,0.9451290995390023,0.8972077389397461,0.010284358166605653,0.008370952461367242,0.003911819827941323,0.004551174772811901
1.3746532894863859,1.2800385629751991,0.9311719345999326,0.8817448948063257,1.3574443845105235,1.2663191178337712,1.2944267773617755,0.9380442236143788,0.888022772246811,0.010555551008505993,0.008791818224128129,0.004111336526758813,0.0037300126114586185
1.3568448207205803,1.2770994076666444,0.9412273151386719,0.889575092509889,1.3398225932374448,1.262892186718644,1.2915994833460052,0.9472439896299708,0.8972199044669452,0.010294480412010858,0.008703335745929415,0.003827815175123078,0.004767423057706311
1.3538995314631397,1.278902378140093,0.9446065593641219,0.8995185757903637,1.3352379829402634,1.2639218932465812,1.2936162765597086,0.9516004526984606,0.9091212018429111,0.011099913191104737,0.009244574412190709,0.004142496256514269,0.005509312667199962
1.3617968210089841,1.2818224719645974,0.9412729213267423,0.8841930048921097,1.3433051987966602,1.2663670027406588,1.2963989263850417,0.9475126041662585,0.892309439956435,0.010850853068087085,0.009158333713467777,0.0038345536308990033,0.004842026769653165
1.3580257698187377,1.2803122775841196,0.9427746557084915,0.8919198323868336,1.3390901355583373,1.2650133063023314,1.2959675814352118,0.9494065892460634,0.9001840919535583,0.011696175854072831,0.009322852008644142,0.0041843285965922185,0.005015941387142146
1.370718397660604,1.2880521152004398,0.9396912724004798,0.8838921891109038,1.3531878515615365,1.2733282532726498,1.3041245591563662,0.9467092897448356,0.8912376665147557,0.010713154780299562,0.009364670811370664,0.004165514572787829,0.004241137853283802
1.3609713410632247,1.2811642778840349,0.9413602176833183,0.8892744688294865,1.3426193391955585,1.266542581506288,1.2959866535907334,0.9484993369198539,0.8974853720612546,0.011177977762660728,0.00898292925186701,0.004340729693592455,0.004897571762260973
