R_T,R_B,R_eta,one_minus_R_eta,C_K,R_T_koreanfit,G
1.3780313107541184,1.3057889364368456,0.947575665550198,0.05242433444980199,0.8662335251531464,0.5112294309691273,0.3709853520594974
1.3926003633293247,1.299732019187975,0.933312997334478,0.06668700266552197,0.8711117643816488,0.5181186344363334,0.37205119866381064
1.3504894971960841,1.2658394673554312,0.937319001727592,0.06268099827240803,0.8683886406024562,0.5078826047583765,0.37607297636364706
1.3561917443408789,1.2772590089756137,0.9417982481499125,0.05820175185008747,0.8697067219403989,0.5065230743164538,0.3734892771837573
1.3214885846794973,1.2532960063540324,0.9483971491573621,0.05160285084263794,0.8777084534264691,0.5042467808232521,0.38157482907470436
1.3663846587704456,1.2796871178636637,0.9365496821482192,0.06345031785178079,0.8763477255840832,0.5171284929264586,0.3784647973081033
1.3822949164984402,1.2929643906650188,0.935375204837106,0.06462479516289399,0.865758335131188,0.5129092517943171,0.37105631054015087
1.3887820512820512,1.2822919350560005,0.9233212179493934,0.07667878205060663,0.8690195103765378,0.5194842406876791,0.37405742694335536
1.3952304033741643,1.3102341804667352,0.9390808695811975,0.06091913041880248,0.8744352076667042,0.5283396483046731,0.3786755556838208
1.3783126467628313,1.3050060471145233,0.9468142443439961,0.05318575565600392,0.8722239123821114,0.5156536649120493,0.3741195193435519
1.3450624859124947,1.2789256701941218,0.95082993064556,0.049170069354440016,0.8718044202804104,0.5034461253938045,0.37429199807937924
1.4055773356017456,1.3288385928895823,0.9454041120552712,0.054595887944728805,0.8750482405360839,0.535990200608164,0.3813309926335002
1.361098014563361,1.2789078406158834,0.9396148013823646,0.06038519861763536,0.8692363944269109,0.5049128651113918,0.3709599600535508
1.3988807455452268,1.3205473420449896,0.9440028009895111,0.05599719901048894,0.8671788691372904,0.5181684520058811,0.3704164587696288
1.373796567601507,1.2751347294705513,0.9281830800442251,0.07181691995577488,0.8707463356746528,0.5085796710501668,0.3702001322787472
1.3877692509981114,1.2920214290819299,0.9310059494059852,0.06899405059401476,0.8637874898792399,0.5128881796980483,0.3695774202585688
1.4078631371596644,1.31340381479729,0.9329058912978259,0.06709410870217414,0.864875225207958,0.5224438758379548,0.37108996041474235
1.3857173149871593,1.2912507763403342,0.9318284201076751,0.06817157989232492,0.8760499200870541,0.524433316030006,0.3784562048536325
